image_id,category,variant,psnr,ssim
8103VbeLJxL,jewelry,0,16.220107546474118,0.9133649624661522
91AQ6ddR+BL,home_decor,0,15.526288879180672,0.4525843181452643
81WsvEpKARL,home_decor,0,13.44432334976281,0.7871873893350069
91taIEYqlhL,furniture,0,7.98770209321521,0.7343752161773887
91MZTyBY6FL,furniture,0,19.05636785816097,0.6091391648562757
A1dHLqY4cBL,furniture,0,15.501263243140723,0.27772678766763836
A1z6lmPtBqL,furniture,0,16.387099732369613,0.7841344739895701
71LryTGT7jL,furniture,0,6.226930329257955,0.6912638916096707
81JlKShxA7L,electronics,0,7.466049101222482,0.5782341028360054
71TRSnw+BfL,electronics,0,23.62005519997544,0.8227035016639985
81q45eQr71L,jewelry,0,20.6192769281008,0.87382614397389
81xyee3mtdL,furniture,0,10.537256892677965,0.8650589899982358
71ucDt3xjWL,electronics,0,8.063593578334459,0.11892611224127475
51CPn2YaQcL,home_decor,0,15.871092224447494,0.7344157038090839
81LvHAtNdDL,outdoor,0,16.453308138710476,0.24783699042371088
71EUr9khqgL,home_decor,0,10.099740275579062,0.18138060437915757
71wXwcsPY5L,furniture,0,22.521405174952207,0.40939794534673857
61DZOHgr3xL,electronics,0,21.448003864806253,0.9025232345976711
81ZWl9xdS7L,home_decor,0,8.422177465918391,0.7429339908237141
71hqsavfMEL,furniture,0,11.117312486792933,0.8360998039815729
61NTr1DR9oL,electronics,0,15.158117397214907,0.8608689395589922
41M+Ymu9tuL,home_decor,0,7.159457625858852,0.7142840269386148
71BkrzFlFUL,electronics,0,26.81618029712301,0.9393917575296622
71C9EWKXvCL,electronics,0,9.03204628522242,0.8526156540227253
61LVCnMvfDS,furniture,0,15.434845475952166,0.7856211852895044
716WGKND8yL,electronics,0,18.98625058899992,0.8586337959568732
91Br5DWhRgL,furniture,0,9.899779164037152,0.5216151383666467
81yR+QsJNJL,furniture,0,3.7485071061360724,0.07809628460373998
61CJ6o0F73L,jewelry,0,15.42219567250015,0.7482825963119777
71lAeLmUZkL,home_decor,0,12.62256267096973,0.8697889760454112
310NxjbgeqL,apparel,0,9.349827586557554,0.7791699259277686
71w2-qBeElL,furniture,0,7.586217721487336,0.46813376695049985
71fL9+SQHmL,home_decor,0,13.902971657110445,0.47986572695571306
71uRFBJe9+L,home_decor,0,13.000002024171128,0.8622183870921967
61vdT+Q2IJL,outdoor,0,12.542646332441848,0.8906058987842114
81L04SRDZSL,electronics,0,10.736383459925982,0.5262041212172415
71iSXS41tjL,furniture,0,16.44665819270743,0.7837409393930757
91AUEIJfPvL,home_decor,0,10.526532076411195,0.6273911916254417
81944iUc1vL,furniture,0,9.741399985648007,0.5085885101213213
71UussfLdML,apparel,0,6.409470672453451,0.40636999363955095
81oQNFLsD3L,apparel,0,12.534017642659553,0.6668545367246362
71Otgf2ehNL,apparel,0,12.716413560562344,0.6607089273042714
71nz9PigVcL,furniture,0,10.722605270647222,0.15086993605618287
81UaM1Bp+GL,home_decor,0,16.79634082979285,0.8378109040043195
7190crpieJL,electronics,0,12.31276060661882,0.928921172161581
81fA+yo8sEL,electronics,0,9.567082175746341,0.6672415541024616
71ZUAofs11L,apparel,0,12.734214520766505,0.6855533855581163
61WTOkHRcZL,furniture,0,16.78863589132328,0.7631920021687795
81Qx3gEG3wL,home_decor,0,11.434982587519773,0.19093503329231387
81+AEE2DJyL,apparel,0,10.21085090458615,0.13527577288168505
71vXeymaTZL,jewelry,0,8.296626344660814,0.7635492421360894
B1WeSHUr7dS,furniture,0,22.970007408977004,0.8061959969284241
81CYHcijkgL,electronics,0,11.405599805808093,0.7941539302281734
61BtQdLIjdL,home_decor,0,18.531298851803985,0.923510388142958
617O+GA4hRL,electronics,0,15.434530738418255,0.8649164731963155
710tzpGfHTL,electronics,0,26.413975303126435,0.9396037112410848
71vxyp+8h9L,electronics,0,8.991279797859622,0.6466262535698688
71w3dLMUR2L,furniture,0,24.601203383666522,0.794421061657158
81myCz49tkL,jewelry,0,8.547675679038761,0.6492845041743828
91g2OjLNerL,home_decor,0,15.875648174557998,0.7604626176567862
81k4AFpFPOS,home_decor,0,10.941327850265075,0.8760614205128572
91zwfcn4FnL,home_decor,0,5.34609262874303,0.4107110644449874
71jsvxhBMyL,apparel,0,10.714843859537025,0.6447765987230282
71ehoVJSwiL,electronics,0,8.541167385514395,0.33967484816115534
81O4RkW+iRL,outdoor,0,9.10450344714847,0.8267901529611263
71+CZgJ2hdL,furniture,0,11.375603303987756,0.8667459798847028
71NNu2q-VcL,furniture,0,11.541258254825777,0.8789949528249438
71CxBekO0qL,electronics,0,8.486074377971418,0.7783402914912458
51tKlFNiPfL,kitchen,0,21.308753649252825,0.8161375964231045
81r5gx-sfbL,apparel,0,18.45897901904976,0.8429523532748626
81qAqem3YoL,furniture,0,27.90147566039853,0.954610325834785
71mpIqbnW4L,electronics,0,13.733812356914685,0.955884615760218
61wS2cReuOL,apparel,0,11.392203963845047,0.5119221220109073
71uynqK8m1L,apparel,0,24.269307631367624,0.8499952708276051
81Kkx76PNjL,outdoor,0,11.073983648384175,0.15968756308655252
61O2zT0gp5L,electronics,0,11.844764004848889,0.6153358661825117
61nT0Lvrf+L,outdoor,0,5.317094177783668,0.5076881389873994
B1D5ucFA0pS,furniture,0,21.16992103935054,0.6444695828747914
71ShdRAJ3hL,jewelry,0,4.641157268979047,0.6763590387160129
71IAiKoesgL,furniture,0,12.841320907818773,0.8968851251456211
71OAqgfCojL,home_decor,0,13.947496545993822,0.8932321098725164
51psiVmidJL,home_decor,0,9.385479930331394,0.4682613818113574
71SGYaka3jL,kitchen,0,10.478309993638211,0.7667706852270464
61cW-cv3DrL,electronics,0,7.239426677253844,0.4891541240655347
